Created at	Closed at	Updated at	State	Labels	Comments	Number	Title	Url	Html url	Body	User name	User email	Milestone created at	Milestone due on	Milestone descrtiption	Milestone state	Milestone title
2016-05-11 20:22:40.0	2016-06-06 17:59:27.0	2016-06-09 19:30:44.0	closed	[]	10	282	OCD line spacing?	https://api.github.com/repos/torvalds/linux/issues/282	https://github.com/torvalds/linux/pull/282		willzma	null	null	null	null	null	null	
2016-05-13 19:28:03.0	2016-05-13 19:28:21.0	2016-07-03 09:25:04.0	closed	[]	2	283	Sun8i emac wip	https://api.github.com/repos/torvalds/linux/issues/283	https://github.com/torvalds/linux/pull/283		philippechataignon	null	null	null	null	null	null	
2016-05-15 14:49:59.0	null	2020-10-02 17:54:16.0	open	[]	1	284	Fixed	https://api.github.com/repos/torvalds/linux/issues/284	https://github.com/torvalds/linux/pull/284	Change 288. line = Add command line. 	abdvel	null	null	null	null	null	null	
2016-05-17 01:14:44.0	2016-05-17 01:15:11.0	2018-07-06 23:50:40.0	closed	[]	0	285	A64 v1	https://api.github.com/repos/torvalds/linux/issues/285	https://github.com/torvalds/linux/pull/285		b1acknight	null	null	null	null	null	null	
2016-05-17 04:04:49.0	2016-05-19 15:31:09.0	2016-05-19 15:31:09.0	closed	[]	0	286	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/286	https://github.com/torvalds/linux/pull/286	kernel 4.6 	liangzhenduo0608	null	null	null	null	null	null	
2016-05-17 09:43:01.0	null	2020-10-02 17:54:13.0	open	[]	4	287	Serial: 8250: Add 7173 (WCH CH355 4S card)	https://api.github.com/repos/torvalds/linux/issues/287	https://github.com/torvalds/linux/pull/287	Adds support for the WCH CH355 4S card in the 8250 serial driver. 	petrenkoas83	null	null	null	null	null	null	
2016-05-18 02:00:13.0	null	2020-10-02 17:54:11.0	open	[]	0	288	X2apic	https://api.github.com/repos/torvalds/linux/issues/288	https://github.com/torvalds/linux/pull/288		lantianyu	null	null	null	null	null	null	
2016-05-19 10:09:36.0	2016-05-19 10:10:05.0	2016-05-19 10:10:05.0	closed	[]	0	289	Added code for custom file prefetching	https://api.github.com/repos/torvalds/linux/issues/289	https://github.com/torvalds/linux/pull/289	This file prefetching algorithm works on the basis of access patterns of a given file type and the cache pressure. This patch adds the code for measuring the cache pressure, identify filetype and get the access pattern of that file. This patch also sets up a sysctl variable to change the prefetching algorihtm. 	ravippandey	null	null	null	null	null	null	
2016-05-19 23:46:29.0	null	2016-05-30 04:45:22.0	open	[]	1	290	text  formatting	https://api.github.com/repos/torvalds/linux/issues/290	https://github.com/torvalds/linux/pull/290	Just a simple format correction. 	renancunha33	null	null	null	null	null	null	
2016-05-21 06:14:28.0	null	2020-10-02 17:54:06.0	open	[]	2	291	cpu/hotplug: handle unbalanced hotplug enable/disable	https://api.github.com/repos/torvalds/linux/issues/291	https://github.com/torvalds/linux/pull/291	Currently it just print a warning message but did not reset cpu_hotplug_disabled when the enable/disable is unbalanced. The unbalanced enable/disable will lead the cpu hotplug work abnormally.  Do nothing if an unablanced hotplug enable detected.  Signed-off-by: Lianwei Wang lianwei.wang@gmail.com 	lianwei	null	null	null	null	null	null	
2016-05-25 15:38:35.0	2016-05-26 06:50:43.0	2016-05-26 06:50:43.0	closed	[]	2	292	ASoc Driver for Wolfson WM8742 DAC	https://api.github.com/repos/torvalds/linux/issues/292	https://github.com/torvalds/linux/pull/292	New driver for Wolfson WM8742 dac IC with Level adjustment  correction and internal feature options exposed to Alsa control panel. 	escalator2015	null	null	null	null	null	null	
2016-05-27 19:29:19.0	2016-05-30 15:13:39.0	2016-05-30 15:13:39.0	closed	[]	1	293	Adjust the speed on the TUN/TAP interface	https://api.github.com/repos/torvalds/linux/issues/293	https://github.com/torvalds/linux/pull/293	SPEED_10 is almost unheard of in modern Networking. Since the TUN/TAP interface can exceed this value it breaks tools like sar that use the port's speed to calculate interface utilization. SPEED_100 is a more realistic number that you might see on a modern network, though SPEED_1000 is becoming more common now. 	aetaric	null	null	null	null	null	null	
2016-05-30 22:29:54.0	2016-05-31 22:31:40.0	2016-05-31 22:31:40.0	closed	[]	2	294	Update Kconfig	https://api.github.com/repos/torvalds/linux/issues/294	https://github.com/torvalds/linux/pull/294	typo: missing verb. 	iambrosie	null	null	null	null	null	null	
2016-06-01 20:01:21.0	2016-09-02 19:01:33.0	2016-09-02 19:01:33.0	closed	[]	3	295	more efficient code,  c_can.c	https://api.github.com/repos/torvalds/linux/issues/295	https://github.com/torvalds/linux/pull/295		ghost	null	null	null	null	null	null	
2016-06-11 21:26:47.0	null	2016-06-12 15:50:28.0	open	[]	3	296	The description shouldn't contain a example, when the example is directly below.	https://api.github.com/repos/torvalds/linux/issues/296	https://github.com/torvalds/linux/pull/296	Nothing big, but seems more consistent to me this way. 	tigoesnumb3rs	null	null	null	null	null	null	
2016-06-22 12:46:52.0	2016-06-22 13:17:14.0	2016-06-22 13:17:14.0	closed	[]	0	299	usb gadgetfs EFAULT error  bugfix	https://api.github.com/repos/torvalds/linux/issues/299	https://github.com/torvalds/linux/pull/299	copy_to_iter() returns number of bytes copied 	oandrew	null	null	null	null	null	null	
2016-06-28 04:33:53.0	2019-10-22 12:41:01.0	2019-10-22 12:41:01.0	closed	[]	3	300	Update ahash.c	https://api.github.com/repos/torvalds/linux/issues/300	https://github.com/torvalds/linux/pull/300	Look at it. 	nishankbhati	null	null	null	null	null	null	
2016-06-28 07:03:40.0	null	2020-10-02 17:53:57.0	open	[]	2	301	might bug in file_system or bash	https://api.github.com/repos/torvalds/linux/issues/301	https://github.com/torvalds/linux/pull/301	might a bug but this might can't be a bug 	YangAndWang	null	null	null	null	null	null	
2016-07-10 13:31:51.0	null	2020-10-02 17:53:54.0	open	[]	1	302	simplified getting previous and next node in red-black tree for vmalloc	https://api.github.com/repos/torvalds/linux/issues/302	https://github.com/torvalds/linux/pull/302	In the red-black tree, when looking for the insertion point for a new node, we can get the previous and next nodes to the new one, before color adjustment(rb_insert_color ). No need  to retraverse the red-black tree again. 	SemanShen	null	null	null	null	null	null	
2016-07-12 12:52:17.0	2016-07-12 12:52:31.0	2016-07-12 12:52:31.0	closed	[]	0	303	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/303	https://github.com/torvalds/linux/pull/303	PR 	SilentFlyBy	null	null	null	null	null	null	
2016-07-12 14:43:02.0	2016-07-12 14:43:14.0	2016-07-12 14:43:14.0	closed	[]	0	304	Create Kernel Build	https://api.github.com/repos/torvalds/linux/issues/304	https://github.com/torvalds/linux/pull/304		ghost	null	null	null	null	null	null	
2016-07-16 18:39:55.0	null	2016-07-16 19:41:09.0	open	[]	1	305	fixed error message to use decimal instead of hex	https://api.github.com/repos/torvalds/linux/issues/305	https://github.com/torvalds/linux/pull/305		fmhess	null	null	null	null	null	null	
2016-07-21 21:23:24.0	null	2016-07-22 01:18:31.0	open	[]	2	306	u8pdating	https://api.github.com/repos/torvalds/linux/issues/306	https://github.com/torvalds/linux/pull/306		notquitesane	null	null	null	null	null	null	
2016-07-23 13:35:51.0	2016-07-25 10:25:01.0	2016-07-25 10:25:01.0	closed	[]	2	307	Add --output option to perf-top	https://api.github.com/repos/torvalds/linux/issues/307	https://github.com/torvalds/linux/pull/307	Perf is a nice and efficient tool to me. I feel like --output option is missing to perf-top.  Franck 	fghoussen	null	null	null	null	null	null	
2016-07-27 21:47:09.0	null	2020-10-02 17:53:47.0	open	[]	3	308	Grammar mistake	https://api.github.com/repos/torvalds/linux/issues/308	https://github.com/torvalds/linux/pull/308		Jonatino	null	null	null	null	null	null	
2016-08-05 06:00:39.0	2016-08-06 12:03:30.0	2016-08-06 12:03:30.0	closed	[]	3	310	Create trialusr	https://api.github.com/repos/torvalds/linux/issues/310	https://github.com/torvalds/linux/pull/310	Can be deleted 	jayeshgharat	null	null	null	null	null	null	
2016-08-05 16:22:34.0	2016-08-05 16:24:06.0	2016-08-05 16:24:06.0	closed	[]	0	311	up	https://api.github.com/repos/torvalds/linux/issues/311	https://github.com/torvalds/linux/pull/311	up 	shanmin	null	null	null	null	null	null	
2016-08-05 19:45:56.0	2016-08-12 19:54:35.0	2016-08-12 19:54:35.0	closed	[]	3	312	Fixed typo (suspeneded -> suspended).	https://api.github.com/repos/torvalds/linux/issues/312	https://github.com/torvalds/linux/pull/312		cyberplant	null	null	null	null	null	null	
2016-08-07 21:05:48.0	2016-08-07 21:24:35.0	2016-08-07 21:26:04.0	closed	[]	0	313	joystick: xpad.c, new pad id	https://api.github.com/repos/torvalds/linux/issues/313	https://github.com/torvalds/linux/pull/313	I added a joystick ID to the xbox controller driver (Hori Real Arcade Pro.V).  PR closed because it won't be taken into account, this needs to be sent on the linux kernel ML. 	KaneRoot	null	null	null	null	null	null	
2016-08-17 04:52:20.0	2016-08-17 04:53:24.0	2016-08-17 04:53:24.0	closed	[]	0	314	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/314	https://github.com/torvalds/linux/pull/314	sync with upstream. 	weener	null	null	null	null	null	null	
2016-08-18 11:11:58.0	null	2020-10-02 17:53:38.0	open	[]	1	315	Added usb-device desriptor for Sagem USB-Serial Controller	https://api.github.com/repos/torvalds/linux/issues/315	https://github.com/torvalds/linux/pull/315	Changes to be committed:     modified:   drivers/usb/class/cdc-acm.c 	krajcovic	null	null	null	null	null	null	
2016-08-31 13:59:08.0	2016-09-13 13:31:51.0	2016-09-13 13:31:51.0	closed	[]	3	316	fixed return value	https://api.github.com/repos/torvalds/linux/issues/316	https://github.com/torvalds/linux/pull/316	Fixed return value... selinux_enabled to "selinux_is_enabled" 	RichVillage	null	null	null	null	null	null	
2016-09-02 09:35:37.0	2016-09-02 09:36:20.0	2016-09-02 09:36:20.0	closed	[]	0	317	Blk.vhost blk	https://api.github.com/repos/torvalds/linux/issues/317	https://github.com/torvalds/linux/pull/317		Peter--wang	null	null	null	null	null	null	
2016-09-03 02:52:48.0	null	2016-11-28 19:20:40.0	open	[]	6	318	Change "M" to "N"	https://api.github.com/repos/torvalds/linux/issues/318	https://github.com/torvalds/linux/pull/318	Someone accidentally hit M I think 	appins	null	null	null	null	null	null	
2016-09-06 07:06:23.0	null	2020-10-02 17:53:28.0	open	[]	1	319	Update bcm4709-netgear-r8000.dts	https://api.github.com/repos/torvalds/linux/issues/319	https://github.com/torvalds/linux/pull/319	Including missing WAN GPIO and LED Switch. 	adityaxavier	null	null	null	null	null	null	
2016-09-07 23:15:00.0	null	2020-10-02 17:53:26.0	open	[]	9	320	Quantum Computing and Biological Neural Network Implementations	https://api.github.com/repos/torvalds/linux/issues/320	https://github.com/torvalds/linux/pull/320	Due to advancing computing paradigm this must become part of Linux Road Map 	jobs-git	null	null	null	null	null	null	
2016-09-13 07:20:27.0	2016-09-13 07:21:28.0	2016-09-13 07:21:28.0	closed	[]	0	321	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/321	https://github.com/torvalds/linux/pull/321	pull 	w01230	null	null	null	null	null	null	
2016-09-14 16:28:50.0	null	2016-09-14 16:28:50.0	open	[]	0	322	Ath6kl Baytrail SDIO support	https://api.github.com/repos/torvalds/linux/issues/322	https://github.com/torvalds/linux/pull/322	Added baytrail ID to sdio.c 	guylamar2006	null	null	null	null	null	null	
2016-09-23 02:38:42.0	null	2020-10-02 17:53:18.0	open	[]	1	323	Add rtc-pcf2127 as a module in the kernel config	https://api.github.com/repos/torvalds/linux/issues/323	https://github.com/torvalds/linux/pull/323	I, and I assume many others, are using the pcf2127 chip as an rtc on the odroid c2. To use this hardware on the i2c network requires that rtc-pcf2127 be available as a module, which it is not presently. I have tested its inclusion as a module in a custom build of the kernel and it works fine. Adding it as a module in the regularly updated kernel will make upgrades much easier for all those using this chip (shield). 	paulcrawford	null	null	null	null	null	null	
2016-09-25 16:54:00.0	null	2020-10-02 17:53:15.0	open	[]	0	324	Remove unresolved cache limit of 10	https://api.github.com/repos/torvalds/linux/issues/324	https://github.com/torvalds/linux/pull/324	The maximum number of unresolved multicast groups in the Multicast Routing Table (MRT) is limited to 10 or less within the ipmr_cache_unresolved function. The unresolved cache is flushed and what seems to be a statically random set of 10 or less unresolved multicast groups are rebuilt in the MRT every jiffies+HZ/10.  In an environment where there are a great deal more than 10 multicast source streams and only a few are actually joined a great deal more than 10 possible unresolved entries may exist and many cache_misses are encountered.  A recompiled Linux kernel, using this patch quickly creates multicast routes from a complete cache of unresolved entries.  The 10 unresolved cache limit results in a denial of service, if a host sends 20 or greater streams to an interface serviced by pimd (ie if a host sends 100 multicast streams, there is a 1 in 10 chance that a cache hit would be encountered with the existing code.) 	kopren	null	null	null	null	null	null	
2016-09-26 09:35:58.0	null	2016-09-26 09:35:58.0	open	[]	0	325	Update kvm_main.c	https://api.github.com/repos/torvalds/linux/issues/325	https://github.com/torvalds/linux/pull/325		gautam1858	null	null	null	null	null	null	
2016-09-26 09:46:16.0	null	2020-10-02 17:53:11.0	open	[]	0	326	add ra8871 ra8873 ra8876 ra8877 support to fbtft	https://api.github.com/repos/torvalds/linux/issues/326	https://github.com/torvalds/linux/pull/326	add ra8871 ra8873 ra8876 ra8877 driver to fbtft 	mountainH	null	null	null	null	null	null	
2016-09-26 12:17:30.0	2016-09-26 12:21:46.0	2016-09-26 12:21:46.0	closed	[]	0	327	Remove 0x0c control character	https://api.github.com/repos/torvalds/linux/issues/327	https://github.com/torvalds/linux/pull/327	There is two 0x0c(form feed, new page) control characters around function apecs_pci_tbi. Don't know why, not a problem for compiler, just not feel good. 	yingzm	null	null	null	null	null	null	
2016-09-27 13:30:41.0	null	2016-09-27 13:30:41.0	open	[]	0	328	Debug Message show fps allways 0 in fbtft_update_display	https://api.github.com/repos/torvalds/linux/issues/328	https://github.com/torvalds/linux/pull/328	Switching on Debug=32 (DEBUG_TIME_EACH_UPDATE) shows allways 0 FPS. Compared to earlier Version shows, that the if statement in 394 has been negated and the assigment in 397 (par->update_time = ts_start;) has to be moved (now 408) after the usage in 398 (now 397). Now the value of fps is correctly calculated. 	gdampf	null	null	null	null	null	null	
2016-09-29 19:05:37.0	2016-09-29 19:09:16.0	2016-09-29 19:09:16.0	closed	[]	0	329	Update intel_opregion.c	https://api.github.com/repos/torvalds/linux/issues/329	https://github.com/torvalds/linux/pull/329		ghost	null	null	null	null	null	null	
2016-10-07 23:05:00.0	null	2020-10-02 17:53:08.0	open	[]	0	330	Nanopi2	https://api.github.com/repos/torvalds/linux/issues/330	https://github.com/torvalds/linux/pull/330		andrewcollis	null	null	null	null	null	null	
2016-10-08 15:19:28.0	null	2020-10-02 17:53:06.0	open	[]	0	331	FSM Client and Server	https://api.github.com/repos/torvalds/linux/issues/331	https://github.com/torvalds/linux/pull/331	FSM Subsystem for linux kernel.   http://fsmos.ru/en 	gusenkovs	null	null	null	null	null	null	
2016-10-09 15:54:27.0	null	2019-10-01 21:55:12.0	open	[]	84	332	Added support for Apple Magic Trackpad 2 in bcm5974 driver	https://api.github.com/repos/torvalds/linux/issues/332	https://github.com/torvalds/linux/pull/332	Incorporated the driver for the Apple Magic Trackpad 2 into the bcm5974 (MacBook Tochpad) driver. The Magic Trackpad 2 needs to be switched into the finger-reporting-mode, just like the other MacBook-Touchpads as well. But the format is different to the ones before. The Header is 12 Bytes long and each reported finger is additional 9 Bytes. The data order is as well different.  This is my first contribution. Please let me know if i have to change anything or submit the patch to someone else.  Kind regards Marek 	mwyborski	null	null	null	null	null	null	
2016-10-13 05:47:16.0	2016-10-18 01:39:42.0	2016-10-18 01:39:42.0	closed	[]	2	333	Syntax Integration (__FUNCTION__ ==> __func__)	https://api.github.com/repos/torvalds/linux/issues/333	https://github.com/torvalds/linux/pull/333	Align the other codes and formats. change `__FUNCTION__` to `__func__` 	jybaek	null	null	null	null	null	null	
2016-10-14 05:14:48.0	null	2020-02-17 20:53:43.0	open	[]	2	334	Minor comment typo change	https://api.github.com/repos/torvalds/linux/issues/334	https://github.com/torvalds/linux/pull/334		BDHU	null	null	null	null	null	null	
